common_name	pathway	main_function	main_function_two	pval	padj	log2err	ES	NES	size	leadingEdge	DoseComparison	Cluster
NFE2L2 regulating anti-oxidant/detoxification enzymes	REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
NFE2L2 regulating ER-stress associated genes	REACTOME_NFE2L2_REGULATING_ER_STRESS_ASSOCIATED_GENES	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
NFE2L2 regulating inflammation associated genes	REACTOME_NFE2L2_REGULATING_INFLAMMATION_ASSOCIATED_GENES	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
NFE2L2 regulating MDR associated enzymes	REACTOME_NFE2L2_REGULATING_MDR_ASSOCIATED_ENZYMES	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
NFE2L2 regulating tumorigenic genes	REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Nuclear events mediated by NFE2L2	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Olfactory Signaling Pathway	REACTOME_OLFACTORY_SIGNALING_PATHWAY	Other	None	0.00724289377961	0.575810055478997	0.407017918923954	1.0	1.32628297896026	1	EBF1	6Gy_vs_0Gy	3
Oncogene Induced Senescence	REACTOME_ONCOGENE_INDUCED_SENESCENCE	Cellular Response to Stress	None	0.284389489953632	0.945471616351293	0.096240602328129	0.708677184466019	1.13665040867751	2	E2F3	6Gy_vs_0Gy	3
Oncogenic MAPK signaling	REACTOME_ONCOGENIC_MAPK_SIGNALING	Other	None	0.511387163561077	0.945471616351293	0.0797705918628453	-0.757763975155279	-1.0056951309196	1	NF1	6Gy_vs_0Gy	3
Organelle biogenesis and maintenance	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	Other	None	0.930635838150289	0.991718426501035	0.0472587336673259	0.53416149068323	0.708449293109206	1	GABPA	6Gy_vs_0Gy	3
Organic cation/anion/zwitterion transport	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	Other	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Organic cation transport	REACTOME_ORGANIC_CATION_TRANSPORT	Other	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Oxidative Stress Induced Senescence	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	Cellular Response to Stress	None	0.107899807321773	0.909198461993493	0.188204146308491	0.956521739130435	1.26861850161416	1	E2F3	6Gy_vs_0Gy	3
Post-translational protein modification	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	Metabolism of Proteins	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Potential therapeutics for SARS	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	Other	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Pre-NOTCH Expression and Processing	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	Signal Transduction	None	0.127688172043011	0.909198461993493	0.141225119642531	0.711286240220893	1.29743535125959	3	E2F3, ELF3	6Gy_vs_0Gy	3
Programmed Cell Death	REACTOME_PROGRAMMED_CELL_DEATH	Other	None	0.897990726429675	0.991718426501035	0.0387962208304479	0.45	0.721756951002004	2	IRF1, IRF2	6Gy_vs_0Gy	3
Pyroptosis	REACTOME_PYROPTOSIS	Other	None	0.897990726429675	0.991718426501035	0.0387962208304479	0.45	0.721756951002004	2	IRF1, IRF2	6Gy_vs_0Gy	3
RAS signaling downstream of NF1 loss-of-function variants	REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	Other	None	0.511387163561077	0.945471616351293	0.0797705918628453	-0.757763975155279	-1.0056951309196	1	NF1	6Gy_vs_0Gy	3
Regulated Necrosis	REACTOME_REGULATED_NECROSIS	Other	None	0.897990726429675	0.991718426501035	0.0387962208304479	0.45	0.721756951002004	2	IRF1, IRF2	6Gy_vs_0Gy	3
Regulation of expression of SLITs and ROBOs	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	Other	None	0.443159922928709	0.945471616351293	0.0835990603684159	0.782608695652174	1.03796059222977	1	LHX9	6Gy_vs_0Gy	3
Regulation of HMOX1 expression and activity	REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Regulation of innate immune responses to cytosolic DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
Regulation of NFE2L2 gene expression	REACTOME_REGULATION_OF_NFE2L2_GENE_EXPRESSION	Cellular Response to Stress	None	0.240165631469979	0.909198461993493	0.126253987849115	-0.881987577639752	-1.17056318516872	1	NFE2L2	6Gy_vs_0Gy	3
Regulation of RAS by GAPs	REACTOME_REGULATION_OF_RAS_BY_GAPS	Signal Transduction	None	0.511387163561077	0.945471616351293	0.0797705918628453	-0.757763975155279	-1.0056951309196	1	NF1	6Gy_vs_0Gy	3
Regulation of RUNX1 Expression and Activity	REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Regulation of RUNX2 expression and activity	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	Gene Expression(Transcription)	None	0.788253477588872	0.991718426501035	0.044774889329693	0.500801282051282	0.803237347536063	2	DLX5	6Gy_vs_0Gy	3
Regulation of TP53 Activity	REACTOME_REGULATION_OF_TP53_ACTIVITY	Gene Expression(Transcription)	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Regulation of TP53 Expression and Degradation	REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	Gene Expression(Transcription)	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Reproduction	REACTOME_REPRODUCTION	Other	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Respiratory Syncytial Virus Infection Pathway	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	Other	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
RNA Polymerase II Transcription	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	Gene Expression(Transcription)	None	0.458333333333333	0.945471616351293	0.248911114434702	-0.290377325222604	-1.00413464313752	10	TEAD3, TEAD1, TEAD4, RUNX1, TEAD2, RUNX2, MYB, NFATC2, PRDM1	6Gy_vs_0Gy	3
RSV-host interactions	REACTOME_RSV_HOST_INTERACTIONS	Other	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	Gene Expression(Transcription)	None	0.602240896358543	0.991718426501035	0.0873098257637931	-0.54375	-0.909790558998913	2	RUNX1, NFATC2	6Gy_vs_0Gy	3
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates estrogen receptor mediated transcription	REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates expression of components of tight junctions	REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in BCR signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in differentiation of HSCs	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	Gene Expression(Transcription)	None	0.420168067226891	0.945471616351293	0.108820126769161	-0.6125	-1.02482154921717	2	RUNX1, MYB	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in differentiation of keratinocytes	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	Gene Expression(Transcription)	None	0.389355742296919	0.945471616351293	0.11378726182188	-0.625	-1.04573627471139	2	RUNX1, RUNX2	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in interleukin signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX1 regulates transcription of genes involved in WNT signaling	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX2 regulates bone development	REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	Gene Expression(Transcription)	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.62111801242236	-0.824340271245574	1	RUNX2	6Gy_vs_0Gy	3
RUNX2 regulates chondrocyte maturation	REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	Gene Expression(Transcription)	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.62111801242236	-0.824340271245574	1	RUNX2	6Gy_vs_0Gy	3
RUNX2 regulates genes involved in cell migration	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	Gene Expression(Transcription)	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.62111801242236	-0.824340271245574	1	RUNX2	6Gy_vs_0Gy	3
RUNX2 regulates osteoblast differentiation	REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION	Gene Expression(Transcription)	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.62111801242236	-0.824340271245574	1	RUNX2	6Gy_vs_0Gy	3
RUNX3 regulates p14-ARF	REACTOME_RUNX3_REGULATES_P14_ARF	Gene Expression(Transcription)	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
RUNX3 regulates YAP1-mediated transcription	REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	Gene Expression(Transcription)	None	0.0593394611625256	0.909198461993493	0.321775918075361	-0.664556962025316	-1.49690082644628	4	TEAD3, TEAD1, TEAD4, TEAD2	6Gy_vs_0Gy	3
SARS-CoV-1 activates/modulates innate immune responses	REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES	Other	None	0.406162464985994	0.945471616351293	0.11101149245045	-0.61875	-1.03527891196428	2	RUNX1, IRF3	6Gy_vs_0Gy	3
SARS-CoV-1-host interactions	REACTOME_SARS_COV_1_HOST_INTERACTIONS	Other	None	0.406162464985994	0.945471616351293	0.11101149245045	-0.61875	-1.03527891196428	2	RUNX1, IRF3	6Gy_vs_0Gy	3
SARS-CoV-1 Infection	REACTOME_SARS_COV_1_INFECTION	Other	None	0.406162464985994	0.945471616351293	0.11101149245045	-0.61875	-1.03527891196428	2	RUNX1, IRF3	6Gy_vs_0Gy	3
SARS-CoV-2 activates/modulates innate and adaptive immune responses	REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	Other	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
SARS-CoV-2-host interactions	REACTOME_SARS_COV_2_HOST_INTERACTIONS	Other	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
SARS-CoV-2 Infection	REACTOME_SARS_COV_2_INFECTION	Other	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
SARS-CoV Infections	REACTOME_SARS_COV_INFECTIONS	Other	None	0.165384615384615	0.909198461993493	0.216542836735348	-0.622641509433962	-1.24531325886353	3	NFE2L2, RUNX1, IRF3	6Gy_vs_0Gy	3
Sensory Perception	REACTOME_SENSORY_PERCEPTION	Other	None	0.00724289377961	0.575810055478997	0.407017918923954	1.0	1.32628297896026	1	EBF1	6Gy_vs_0Gy	3
Signaling by ALK	REACTOME_SIGNALING_BY_ALK	Signal Transduction	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Signaling by Interleukins	REACTOME_SIGNALING_BY_INTERLEUKINS	Cytokine Signalling Immune System	None	0.0559006211180124	0.909198461993493	0.276500599254472	-0.968944099378882	-1.2859708231431	1	BATF	6Gy_vs_0Gy	3
Signaling by NOTCH	REACTOME_SIGNALING_BY_NOTCH	Signal Transduction	None	0.127688172043011	0.909198461993493	0.141225119642531	0.711286240220893	1.29743535125959	3	E2F3, ELF3	6Gy_vs_0Gy	3
Signaling by Nuclear Receptors	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	Signal Transduction	None	0.420168067226891	0.945471616351293	0.108820126769161	-0.6125	-1.02482154921717	2	RUNX1, MYB	6Gy_vs_0Gy	3
Signaling by Receptor Tyrosine Kinases	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	Signal Transduction	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Signaling by ROBO receptors	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	Other	None	0.443159922928709	0.945471616351293	0.0835990603684159	0.782608695652174	1.03796059222977	1	LHX9	6Gy_vs_0Gy	3
Signaling by TGFBR3	REACTOME_SIGNALING_BY_TGFBR3	Signal Transduction	None	0.991718426501035	0.991718426501035	0.0476387259290825	-0.509316770186335	-0.675959022421371	1	TCF4	6Gy_vs_0Gy	3
Signaling by TGFB family members	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	Signal Transduction	None	0.991718426501035	0.991718426501035	0.0476387259290825	-0.509316770186335	-0.675959022421371	1	TCF4	6Gy_vs_0Gy	3
Signaling by the B Cell Receptor (BCR)	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	Adaptive Immune System	None	0.915113871635611	0.991718426501035	0.0513223330421143	-0.540372670807453	-0.71717603598365	1	NFATC2	6Gy_vs_0Gy	3
Signaling by WNT	REACTOME_SIGNALING_BY_WNT	Signal Transduction	None	0.991718426501035	0.991718426501035	0.0476387259290825	-0.509316770186335	-0.675959022421371	1	TCF4	6Gy_vs_0Gy	3
SLC-mediated transmembrane transport	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	Other	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Specification of primordial germ cells	REACTOME_SPECIFICATION_OF_PRIMORDIAL_GERM_CELLS	Other	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Specification of the neural plate border	REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER	Differentiation	None	0.800618238021638	0.991718426501035	0.0440640346597561	0.493876903553299	0.79213130684209	2	DLX5	6Gy_vs_0Gy	3
STAT3 nuclear events downstream of ALK signaling	REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING	Signal Transduction	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
STING mediated induction of host immune responses	REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
TCF dependent signaling in response to WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	Signal Transduction	None	0.991718426501035	0.991718426501035	0.0476387259290825	-0.509316770186335	-0.675959022421371	1	TCF4	6Gy_vs_0Gy	3
TGFBR3 expression	REACTOME_TGFBR3_EXPRESSION	Signal Transduction	None	0.991718426501035	0.991718426501035	0.0476387259290825	-0.509316770186335	-0.675959022421371	1	TCF4	6Gy_vs_0Gy	3
TICAM1-dependent activation of IRF3/IRF7	REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
Toll-like Receptor Cascades	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
TRAF3-dependent IRF activation pathway	REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
TRAF6 mediated IRF7 activation	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
Transcriptional activation of mitochondrial biogenesis	REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	Other	None	0.930635838150289	0.991718426501035	0.0472587336673259	0.53416149068323	0.708449293109206	1	GABPA	6Gy_vs_0Gy	3
Transcriptional regulation by RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	Gene Expression(Transcription)	None	0.173076923076923	0.909198461993493	0.237793834423688	-0.550632911392405	-1.24028925619835	4	RUNX1, RUNX2, MYB, NFATC2	6Gy_vs_0Gy	3
Transcriptional regulation by RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	Gene Expression(Transcription)	None	0.900537634408602	0.991718426501035	0.0320704174637537	0.38598613126915	0.704065428917895	3	DLX5	6Gy_vs_0Gy	3
Transcriptional regulation by RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	Gene Expression(Transcription)	None	0.0380989337895657	0.909198461993493	0.321775918075361	-0.668789808917197	-1.640625	5	TEAD3, TEAD1, TEAD4, RUNX1, TEAD2	6Gy_vs_0Gy	3
Transcriptional Regulation by TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	Gene Expression(Transcription)	None	0.980732177263969	0.991718426501035	0.0448645113168564	0.509316770186335	0.67549816319715	1	PRDM1	6Gy_vs_0Gy	3
Transcriptional regulation of brown and beige adipocyte differentiation	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	Other	None	0.712215320910973	0.991718426501035	0.0630790410571939	-0.658385093167702	-0.873800687520309	1	EBF2	6Gy_vs_0Gy	3
Transcriptional regulation of granulopoiesis	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	Other	None	0.180769230769231	0.909198461993493	0.206587922696891	-0.616352201257862	-1.23273433705682	3	RUNX1, KLF5, MYB	6Gy_vs_0Gy	3
Transcriptional regulation of testis differentiation	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION	Other	None	0.403726708074534	0.945471616351293	0.0928481214159878	-0.801242236024845	-1.06339894990679	1	WT1	6Gy_vs_0Gy	3
Transcriptional regulation of white adipocyte differentiation	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	Other	None	0.0846774193548387	0.909198461993493	0.176694268938498	0.75502778996636	1.37722296663793	3	EBF1, ZNF467	6Gy_vs_0Gy	3
Transport of bile salts and organic acids, metal ions and amine compounds	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	Other	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Transport of small molecules	REACTOME_TRANSPORT_OF_SMALL_MOLECULES	Other	None	0.501035196687371	0.945471616351293	0.0808589150280032	-0.763975155279503	-1.01393853363206	1	RUNX1	6Gy_vs_0Gy	3
Viral Infection Pathways	REACTOME_VIRAL_INFECTION_PATHWAYS	Other	None	0.165384615384615	0.909198461993493	0.216542836735348	-0.622641509433962	-1.24531325886353	3	NFE2L2, RUNX1, IRF3	6Gy_vs_0Gy	3
YAP1- and WWTR1 (TAZ)-stimulated gene expression	REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	Gene Expression(Transcription)	None	0.0553284203567573	0.909198461993493	0.321775918075361	-0.636942675159236	-1.5625	5	TEAD3, TEAD1, TEAD4, TEAD2, RUNX2	6Gy_vs_0Gy	3
ZBP1(DAI) mediated induction of type I IFNs	REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	Innate Immune System	None	0.772256728778468	0.991718426501035	0.059221919380382	-0.614906832298137	-0.816096868533119	1	IRF3	6Gy_vs_0Gy	3
Zygotic genome activation (ZGA)	REACTOME_ZYGOTIC_GENOME_ACTIVATION_ZGA	Other	None	0.391304347826087	0.945471616351293	0.0946646223153342	-0.807453416149068	-1.07164235261925	1	TEAD4	6Gy_vs_0Gy	3
